date,tsa,tot_confirmed_covid_patients_in_hosp,tot_suspected_covid_patients_in_hosp,tot_confirmed_covid_admits_last_24hrs,tot_suspected_covid_admits_last_24hrs,adult_suspected_covid_admits_in_the_last_24hr,pediatric_suspected_covid_admits_in_the_last_24hr,tot_lab_conf_covid_icu,tot_susp_covid_icu,hosp_onset_covid,ed_overflow,prev_day_covid_fatalities,Reporting Rate,Reported Date,Reported Time,Time Zone,Notes
2020-08-17,O,282,20,22,8,8,0,95,1,1,2,4,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,P,675,50,65,31,27,4,260,8,15,19,9,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,Q,1385,204,26,46,46,0,507,23,7,4,6,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,R,275,28,13,4,3,1,69,6,0,1,2,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,S,95,2,9,4,3,1,31,0,2,0,1,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,T,185,0,12,0,0,0,72,0,23,0,5,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,U,278,24,17,23,22,1,73,5,0,10,5,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,V,797,52,45,35,35,0,317,12,27,56,39,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-17,Total,6210,1019,480,632,599,33,2179,266,98,145,122,0.86,2020-08-18,7:38:00 AM,PDT,NA
2020-08-18,A,55,4,12,3,3,0,24,1,0,3,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,B,98,1,17,4,3,1,34,0,0,1,2,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,C,47,7,5,5,5,0,16,0,1,0,0,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,D,30,11,2,13,13,0,21,4,0,2,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,E,1075,523,164,371,352,19,330,165,9,38,20,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,F,105,7,8,6,6,0,56,1,10,0,2,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,G,233,25,25,12,12,0,75,1,0,8,4,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,H,58,9,3,1,1,0,11,3,0,0,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,I,168,33,16,23,21,2,52,9,1,0,2,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,J,73,6,11,3,3,0,20,1,0,0,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,K,47,1,6,1,1,0,8,0,0,1,0,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,L,69,50,12,48,42,6,25,41,0,6,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,M,57,18,8,18,18,0,27,7,0,13,1,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,N,35,2,5,22,21,1,6,0,1,0,0,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,O,280,18,21,19,19,0,95,2,1,0,3,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,P,664,64,79,39,34,5,258,10,11,23,8,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,Q,1323,250,16,48,48,0,485,26,3,0,5,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,R,287,21,13,4,3,1,87,3,0,1,2,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,S,96,1,9,3,2,1,33,1,2,0,0,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,T,170,0,12,0,0,0,68,0,22,0,6,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,U,274,25,16,33,33,0,81,9,0,12,3,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,V,730,41,48,64,63,1,295,11,26,45,31,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-18,Total,5974,1117,508,740,703,37,2107,295,87,153,94,0.9,2020-08-19,9:20:00 AM,PDT,NA
2020-08-19,A,57,4,13,5,5,0,22,1,0,3,0,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,B,99,5,17,3,2,1,35,2,0,0,2,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,C,46,9,3,4,4,0,17,1,1,0,0,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,D,34,5,3,6,6,0,25,0,0,1,1,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,E,1055,506,160,398,378,20,317,167,9,41,10,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,F,107,7,8,5,5,0,57,1,10,0,1,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,G,221,31,27,28,28,0,70,5,0,5,5,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,H,74,9,6,2,2,0,19,0,0,0,1,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,I,161,26,12,25,23,2,50,8,0,0,5,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,J,58,4,2,3,3,0,18,0,0,1,0,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,K,49,1,6,2,2,0,8,0,0,0,0,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,L,72,49,14,79,73,6,27,38,0,14,3,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,M,55,17,10,21,19,2,26,6,0,14,1,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,N,22,3,4,6,6,0,3,0,1,0,0,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,O,249,28,32,19,19,0,91,14,2,1,4,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,P,598,51,66,31,28,3,247,13,11,24,9,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,Q,1178,225,19,48,47,1,411,27,3,0,6,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,R,262,24,2,0,0,0,84,1,0,0,2,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,S,94,4,14,3,3,0,32,3,1,1,2,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,T,152,0,14,0,0,0,60,0,21,0,7,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,U,264,11,18,21,20,1,72,1,0,23,1,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,V,728,46,148,79,77,2,288,6,26,38,23,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-19,Total,5635,1065,598,788,750,38,1979,294,85,166,83,0.91,2020-08-20,9:06:00 AM,PDT,NA
2020-08-20,A,58,4,12,5,5,0,22,3,0,3,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,B,91,10,8,8,7,1,35,2,1,0,1,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,C,47,10,0,11,11,0,17,1,1,0,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,D,33,9,5,9,8,1,20,0,0,1,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,E,1039,489,164,386,362,24,299,158,8,36,17,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,F,111,13,12,12,12,0,61,3,12,3,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,G,211,35,28,16,16,0,62,5,0,7,3,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,H,68,4,3,0,0,0,21,0,0,0,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,I,166,34,22,23,21,2,52,11,1,2,3,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,J,64,1,10,2,2,0,19,0,0,0,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,K,52,0,9,0,0,0,9,0,0,2,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,L,69,49,16,113,110,3,26,36,0,15,1,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,M,47,16,8,14,14,0,23,6,0,13,2,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,N,17,7,3,5,4,1,3,4,1,0,0,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,O,231,29,28,24,24,0,88,18,0,1,3,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,P,598,43,83,29,28,1,246,13,11,22,14,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,Q,1172,250,31,66,64,2,407,35,5,10,6,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,R,260,26,15,5,2,3,85,4,0,0,5,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,S,96,1,9,5,5,0,29,0,0,0,3,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,T,154,0,17,0,0,0,63,0,0,0,3,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,U,280,20,27,23,22,1,88,4,0,23,2,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,V,702,67,47,64,60,4,288,5,26,43,23,0.91,2020-08-21,8:13:00 AM,PDT,NA
2020-08-20,Total,5566,1117,557,820,777,43,1963,308,66,181,86,0.91,2020-08-21,8:13:00 AM,PDT,NA
