tsa,location,tsa_counties,adult_icu,general,picu,pedi,psych,neg_iso,available_beds,beds_occupied,total_beds,total_er_visits,hosp_absentee,covid19_er_visits,covid19_admitted_gen_24h,covid19_admitted_icu_24h,suspected_covid19_hosp,covid19_lab_con_gen,covid19_lab_con_icu,total_covid19_lab_con,tsa_label,public_health_region,GEOID,geometry
TSA-D,Abilene,Shackelford,22,330,3,47,0,41,443,178,621,168,0,18,9,2,14,4,2,6,Big,2|3,48417,"list(list(c(-99.09605, -99.114293, -99.612026, -99.612001, -99.471258, -99.096016, -99.09605, 32.514768, 32.514811, 32.514654, 32.956962, 32.957025, 32.957037, 32.514768)))"
TSA-D,Abilene,Stephens,22,330,3,47,0,41,443,178,621,168,0,18,9,2,14,4,2,6,Big,2|3,48429,"list(list(c(-98.575616, -98.576256, -99.09605, -99.096016, -98.950875, -98.575616, 32.954349, 32.515163, 32.514768, 32.957037, 32.956918, 32.954349)))"
TSA-D,Abilene,Stonewall,22,330,3,47,0,41,443,178,621,168,0,18,9,2,14,4,2,6,Big,2|3,48433,"list(list(c(-99.988827, -100.144224, -100.519208, -100.517449, -99.99098, -99.988827, 32.960121, 32.959978, 32.962926, 33.397866, 33.397404, 32.960121)))"
TSA-D,Abilene,Taylor,22,330,3,47,0,41,443,178,621,168,0,18,9,2,14,4,2,6,Big,2|3,48441,"list(list(c(-99.631413, -99.713971, -100.151911, -100.146543, -99.629639, -99.629579, -99.631413, 32.081274, 32.082089, 32.082638, 32.522793, 32.520713, 32.514657, 32.081274)))"
TSA-D,Abilene,Throckmorton,22,330,3,47,0,41,443,178,621,168,0,18,9,2,14,4,2,6,Big,2|3,48447,"list(list(c(-99.472444, -98.953938, -98.950875, -99.096016, -99.471258, -99.472444, 33.399023, 33.397534, 32.956918, 32.957037, 32.957025, 33.399023)))"
TSA-E,Dallas/Ft. Worth,Collin,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48085,"list(list(c(-96.682467, -96.687954, -96.838963, -96.839552, -96.843979, -96.841854, -96.840426, -96.834004, -96.386474, -96.384602, -96.384495, -96.295413, -96.297227, -96.516866, -96.613377, -96.660185, -96.682467, 32.985325, 32.985259, 32.987521, 32.987508, 32.987554, 33.086264, 33.152585, 33.405504, 33.398075, 33.397826, 33.341119, 33.351936, 32.981752, 32.982308, 32.984021, 32.985127, 32.985325)))"
TSA-E,Dallas/Ft. Worth,Cooke,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48097,"list(list(c(-97.051253, -97.383095, -97.383015, -97.487065, -97.484071, -97.458069, -97.450954, -97.451469, -97.457617, -97.461486, -97.462857, -97.459068, -97.453057, -97.444193, -97.426493, -97.372941, -97.310843, -97.226522, -97.210921, -97.185458, -97.180845, -97.166629, -97.166824, -97.171627, -97.18137, -97.194678, -97.1997, -97.204995, -97.204827, -97.172192, -97.163149, -97.162803, -97.151257, -97.13753, -97.121102, -97.107183, -97.097154, -97.092414, -97.047972, -97.00613, -96.985567, -96.97287, 
-96.944611, -96.94386, -97.051253, 33.41995, 33.43045, 33.43289, 33.433681, 33.91568, 33.901635, 33.891398, 33.87093, 33.855126, 33.84956, 33.841772, 33.834581, 33.828536, 33.823773, 33.819398, 33.819454, 33.872461, 33.914642, 33.916064, 33.9007, 33.895204, 33.847311, 33.840395, 33.835335, 33.831375, 33.831192, 33.827322, 33.81887, 33.799908, 33.737545, 33.729322, 33.729127, 33.722608, 33.718664, 33.717174, 33.721119, 33.727809, 33.733214, 33.817931, 33.861884, 33.886522, 33.935698, 33.948994, 33.41641, 
33.41995)))"
TSA-E,Dallas/Ft. Worth,Dallas,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48113,"list(list(c(-96.838963, -96.687954, -96.682467, -96.660185, -96.613377, -96.516866, -96.518273, -96.518314, -96.518586, -96.51897, -96.523118, -96.529987, -96.908135, -97.038385, -97.032687, -97.032287, -97.016602, -97.016332, -96.843979, -96.839552, -96.838963, 32.987521, 32.985259, 32.985325, 32.985127, 32.984021, 32.982308, 32.891534, 32.877153, 32.873389, 32.813616, 32.545214, 32.545282, 32.547838, 32.548662, 32.920614, 32.989324, 32.98932, 32.989324, 32.987554, 32.987508, 32.987521)))"
TSA-E,Dallas/Ft. Worth,Denton,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48121,"list(list(c(-96.834004, -96.840426, -96.841854, -96.843979, -97.016332, -97.016602, -97.032287, -97.167261, -97.29423, -97.37994, -97.397205, -97.39848, -97.383095, -97.051253, -96.94386, -96.834004, 33.405504, 33.152585, 33.086264, 32.987554, 32.989324, 32.98932, 32.989324, 32.989802, 32.99026, 32.990144, 32.990747, 32.990839, 33.43045, 33.41995, 33.41641, 33.405504)))"
TSA-E,Dallas/Ft. Worth,Ellis,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48139,"list(list(c(-97.086834, -97.05262, -97.038385, -96.908135, -96.529987, -96.452138, -96.383082, -96.896209, -96.940656, -97.086191, -97.086834, 32.549428, 32.548907, 32.548662, 32.547838, 32.545282, 32.358631, 32.328851, 32.073977, 32.052087, 32.265451, 32.549428)))"
TSA-E,Dallas/Ft. Worth,Erath,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48143,"list(list(c(-97.945625, -97.940474, -97.864864, -98.005462, -98.208386, -98.251211, -98.327499, -98.551158, -98.475133, -98.475177, -98.068545, -97.945625, 32.233468, 32.221738, 32.087328, 32.017897, 31.917511, 31.980127, 31.941261, 32.261436, 32.298916, 32.513039, 32.511626, 32.233468)))"
TSA-E,Dallas/Ft. Worth,Fannin,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48147,"list(list(c(-96.378473, -96.36959, -96.304675, -96.229859, -96.220521, -96.1999, -96.181704, -96.170055, -96.1641, -96.156717, -96.14807, -96.097526, -95.949935, -95.846334, -95.857738, -95.858723, -96.295413, -96.384495, -96.384602, -96.37947, -96.378473, 33.726648, 33.716809, 33.745901, 33.74832, 33.74739, 33.752117, 33.758504, 33.76917, 33.784261, 33.813324, 33.837799, 33.847544, 33.857452, 33.841136, 33.461722, 33.40953, 33.351936, 33.341119, 33.397826, 33.724876, 33.726648)))"
TSA-E,Dallas/Ft. Worth,Grayson,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48181,"list(list(c(-96.922114, -96.9163, -96.907387, -96.899442, -96.895728, -96.88301, -96.866438, -96.85609, -96.761588, -96.712422, -96.707274, -96.700952, -96.694629, -96.68928, -96.685389, -96.682471, -96.67858, -96.672258, -96.65864, -96.646968, -96.633351, -96.622165, -96.615356, -96.613494, -96.611466, -96.612963, -96.615843, -96.61487, -96.612925, -96.500268, -96.448045, -96.436455, -96.423362, -96.378473, -96.37947, -96.384602, -96.386474, -96.834004, -96.94386, -96.944611, -96.934508, -96.922114, 
33.959579, 33.957798, 33.950025, 33.933728, 33.896414, 33.868019, 33.853149, 33.84749, 33.824406, 33.831633, 33.835398, 33.840748, 33.849988, 33.86166, 33.872846, 33.883059, 33.892786, 33.899595, 33.900081, 33.895218, 33.889382, 33.885977, 33.881114, 33.878321, 33.875278, 33.867651, 33.853393, 33.841234, 33.833939, 33.772583, 33.781031, 33.78005, 33.776365, 33.726648, 33.724876, 33.397826, 33.398075, 33.405504, 33.41641, 33.948994, 33.953748, 33.959579)))"
TSA-E,Dallas/Ft. Worth,Hood,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48221,"list(list(c(-97.945625, -98.068545, -98.066836, -97.617066, -97.615286, -97.78276, -97.945625, 32.233468, 32.511626, 32.558822, 32.555484, 32.318618, 32.316493, 32.233468)))"
TSA-E,Dallas/Ft. Worth,Hunt,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48231,"list(list(c(-96.297322, -96.297227, -96.295413, -95.858723, -95.861778, -95.863296, -95.862521, -95.9453, -95.987259, -95.934433, -96.076801, -96.297322, 32.841723, 32.981752, 33.351936, 33.40953, 33.21933, 33.000117, 32.979571, 32.979877, 32.876415, 32.837217, 32.838489, 32.841723)))"
TSA-E,Dallas/Ft. Worth,Johnson,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48251,"list(list(c(-97.476086, -97.516121, -97.615055, -97.615286, -97.617066, -97.550582, -97.086834, -97.086191, -97.476086, 32.17346, 32.133612, 32.203581, 32.318618, 32.555484, 32.555391, 32.549428, 32.265451, 32.17346)))"
TSA-E,Dallas/Ft. Worth,Kaufman,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48257,"list(list(c(-96.529987, -96.523118, -96.51897, -96.297376, -96.297322, -96.076801, -96.076685, -96.075899, -96.452138, -96.529987, 32.545282, 32.545214, 32.813616, 32.814185, 32.841723, 32.838489, 32.836799, 32.357505, 32.358631, 32.545282)))"
TSA-E,Dallas/Ft. Worth,Navarro,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48349,"list(list(c(-96.896209, -96.383082, -96.115693, -96.05478, -96.496713, -96.719114, -96.896209, 32.073977, 32.328851, 32.160915, 32.012526, 31.796191, 31.814887, 32.073977)))"
TSA-E,Dallas/Ft. Worth,Palo,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,NA,list()
TSA-E,Dallas/Ft. Worth,Pinto,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,NA,list()
TSA-E,Dallas/Ft. Worth,Parker,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48367,"list(list(c(-97.544181, -97.550368, -97.550582, -97.617066, -98.066836, -98.056094, -97.921642, -97.545383, -97.544181, 32.994177, 32.580323, 32.555391, 32.555484, 32.558822, 33.003332, 33.001284, 32.994662, 32.994177)))"
TSA-E,Dallas/Ft. Worth,Rockwall,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48397,"list(list(c(-96.51897, -96.518586, -96.518314, -96.518273, -96.516866, -96.297227, -96.297322, -96.297376, -96.51897, 32.813616, 32.873389, 32.877153, 32.891534, 32.982308, 32.981752, 32.841723, 32.814185, 32.813616)))"
TSA-E,Dallas/Ft. Worth,Somervell,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48425,"list(list(c(-97.864864, -97.940474, -97.945625, -97.78276, -97.615286, -97.615055, -97.864864, 32.087328, 32.221738, 32.233468, 32.316493, 32.318618, 32.203581, 32.087328)))"
TSA-E,Dallas/Ft. Worth,Tarrant,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48439,"list(list(c(-97.550582, -97.550368, -97.544181, -97.414843, -97.39848, -97.397205, -97.37994, -97.29423, -97.167261, -97.032287, -97.032687, -97.038385, -97.05262, -97.086834, -97.550582, 32.555391, 32.580323, 32.994177, 32.992029, 32.990839, 32.990747, 32.990144, 32.99026, 32.989802, 32.989324, 32.920614, 32.548662, 32.548907, 32.549428, 32.555391)))"
TSA-E,Dallas/Ft. Worth,Wise,761,3161,51,250,145,708,5076,7922,12998,4072,8,643,221,57,618,222,188,410,North,2|3,48497,"list(list(c(-97.487065, -97.383015, -97.383095, -97.39848, -97.414843, -97.544181, -97.545383, -97.921642, -97.918189, -97.500154, -97.487065, 33.433681, 33.43289, 33.43045, 32.990839, 32.992029, 32.994177, 32.994662, 33.001284, 33.433873, 33.434057, 33.433681)))"
TSA-F,Paris,Bowie,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48037,"list(list(c(-94.746096, -94.735128, -94.660964, -94.52838, -94.524055, -94.490684, -94.487611, -94.485875, -94.478366, -94.470963, -94.464336, -94.409329, -94.355945, -94.257801, -94.252656, -94.181805, -94.085243, -94.066846, -94.04345, -94.043428, -94.043375, -94.043009, -94.043279, -94.043188, -94.042988, -94.042988, -94.042887, -94.043053, -94.042869, -94.043128, -94.043067, -94.043067, -94.043067, -94.04299, -94.056144, -94.218517, -94.231333, -94.379409, -94.415739, -94.517868, -94.572463, 
-94.65226, -94.746925, -94.746096, 33.703016, 33.691267, 33.660322, 33.615995, 33.615765, 33.625586, 33.628544, 33.637867, 33.620847, 33.60594, 33.598819, 33.568265, 33.54318, 33.582508, 33.586144, 33.593217, 33.575546, 33.568909, 33.552253, 33.551425, 33.542315, 33.493039, 33.49103, 33.470324, 33.435824, 33.431024, 33.420225, 33.377716, 33.37117, 33.358757, 33.352097, 33.347351, 33.330498, 33.271243, 33.298036, 33.296936, 33.241073, 33.255651, 33.284017, 33.282096, 33.249826, 33.268861, 33.328938, 
33.703016)))"
TSA-F,Paris,Cass,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48067,"list(list(c(-94.04299, -94.04299, -94.04305, -94.043004, -94.04273, -94.042876, -94.042892, -94.042875, -94.043185, -94.043077, -94.043007, -94.04287, -94.043036, -94.042964, -94.043088, -94.043067, -94.043092, -94.042885, -94.042859, -94.042886, -94.046061, -94.277594, -94.653994, -94.65226, -94.572463, -94.517868, -94.415739, -94.379409, -94.231333, -94.218517, -94.056144, -94.04299, 33.271243, 33.271227, 33.260904, 33.250128, 33.241823, 33.215219, 33.202666, 33.199785, 33.143476, 33.138162, 33.13389, 
33.092727, 33.079485, 33.019219, 32.955592, 32.937903, 32.910021, 32.898911, 32.892771, 32.881089, 32.880949, 32.880532, 32.879506, 33.268861, 33.249826, 33.282096, 33.284017, 33.255651, 33.241073, 33.296936, 33.298036, 33.271243)))"
TSA-F,Paris,Delta,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48119,"list(list(c(-95.861778, -95.858723, -95.857738, -95.82673, -95.758439, -95.621027, -95.308637, -95.307545, -95.30664, -95.30777, -95.308593, -95.314165, -95.584353, -95.730784, -95.861778, 33.21933, 33.40953, 33.461722, 33.459038, 33.495098, 33.48706, 33.380662, 33.380676, 33.378027, 33.377769, 33.37719, 33.367232, 33.359405, 33.305405, 33.21933)))"
TSA-F,Paris,Hopkins,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48223,"list(list(c(-95.862521, -95.863296, -95.861778, -95.730784, -95.584353, -95.314165, -95.308593, -95.308957, -95.665389, -95.862521, 32.979571, 33.000117, 33.21933, 33.305405, 33.359405, 33.367232, 33.37719, 32.962572, 32.960434, 32.979571)))"
TSA-F,Paris,Lamar,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48277,"list(list(c(-95.857738, -95.846334, -95.82468, -95.763622, -95.757156, -95.599678, -95.567022, -95.559414, -95.549145, -95.549475, -95.552331, -95.552085, -95.548325, -95.544346, -95.445751, -95.407795, -95.339758, -95.310475, -95.308637, -95.621027, -95.758439, -95.82673, -95.857738, 33.461722, 33.841136, 33.837726, 33.847954, 33.867293, 33.934247, 33.932697, 33.930179, 33.90795, 33.901311, 33.89442, 33.888422, 33.882744, 33.880111, 33.86885, 33.866308, 33.868752, 33.871481, 33.380662, 33.48706, 
33.495098, 33.459038, 33.461722)))"
TSA-F,Paris,Morris,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48343,"list(list(c(-94.746925, -94.65226, -94.653994, -94.705878, -94.705177, -94.720065, -94.719942, -94.819828, -94.808783, -94.746925, 33.328938, 33.268861, 32.879506, 32.879177, 32.892062, 32.90045, 32.904502, 32.982886, 33.363636, 33.328938)))"
TSA-F,Paris,Red,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,NA,list()
TSA-F,Paris,River,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,NA,list()
TSA-F,Paris,Titus,29,158,0,16,0,12,215,468,683,284,5,19,7,0,41,7,9,16,Northeast,4|5N,48449,"list(list(c(-95.125451, -94.808783, -94.819828, -94.926546, -95.12613, -95.125451, 33.389454, 33.363636, 32.982886, 33.069287, 33.034581, 33.389454)))"
TSA-G,Longview/Tyler,Anderson,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48001,"list(list(c(-95.428512, -95.446747, -95.412908, -95.258859, -95.273203, -95.651764, -95.739279, -95.710112, -95.7873, -95.794081, -95.861262, -95.875937, -95.980568, -95.994127, -96.027788, -96.022955, -96.062172, -96.052786, -95.428512, 32.084475, 31.843116, 31.835157, 31.609959, 31.592886, 31.541791, 31.504056, 31.615587, 31.618385, 31.66031, 31.687451, 31.755503, 31.784561, 31.866258, 31.878242, 31.957581, 31.95634, 32.005895, 32.084475)))"
TSA-G,Longview/Tyler,Camp,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48063,"list(list(c(-95.15211, -95.152206, -95.147452, -95.138714, -95.137213, -95.131884, -95.12613, -94.926546, -94.819828, -94.719942, -95.15211, 32.902641, 33.01345, 33.020871, 33.026226, 33.030938, 33.029809, 33.034581, 33.069287, 32.982886, 32.904502, 32.902641)))"
TSA-G,Longview/Tyler,Cherokee,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48073,"list(list(c(-94.865857, -95.000212, -95.003345, -95.101382, -95.176359, -95.273203, -95.258859, -95.412908, -95.446747, -95.428512, -95.447088, -95.456843, -95.459908, -94.985272, -94.985037, -94.937532, -94.967167, -94.951969, -94.865857, 31.526916, 31.428196, 31.42571, 31.469887, 31.584826, 31.592886, 31.609959, 31.835157, 31.843116, 32.084475, 32.107291, 32.112307, 32.135559, 32.137989, 31.846193, 31.845555, 31.753767, 31.641351, 31.526916)))"
TSA-G,Longview/Tyler,Franklin,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48159,"list(list(c(-95.125451, -95.12613, -95.131884, -95.137213, -95.138714, -95.147452, -95.152206, -95.172947, -95.308957, -95.308593, -95.30777, -95.30664, -95.125451, 33.389454, 33.034581, 33.029809, 33.030938, 33.026226, 33.020871, 33.01345, 32.961829, 32.962572, 33.37719, 33.377769, 33.378027, 33.389454)))"
TSA-G,Longview/Tyler,Gregg,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48183,"list(list(c(-94.986935, -94.70179, -94.701986, -94.579219, -94.600776, -94.638347, -94.985411, -94.986406, -94.986935, 32.537246, 32.652209, 32.421782, 32.394916, 32.360044, 32.370539, 32.37082, 32.371322, 32.537246)))"
TSA-G,Longview/Tyler,Harrison,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48203,"list(list(c(-94.491818, -94.579219, -94.701986, -94.70179, -94.70214, -94.507323, -94.390783, -94.242809, -94.043147, -94.042913, -94.04278, -94.042824, -94.042926, -94.042929, -94.042919, -94.043083, -94.043142, -94.043081, -94.042885, -94.042911, -94.043089, -94.043072, -94.042955, -94.042995, -94.042902, -94.042875, -94.042903, -94.042908, -94.042986, -94.042899, -94.042923, -94.042901, -94.347563, -94.491818, 32.394137, 32.394916, 32.421782, 32.652209, 32.793088, 32.693738, 32.694377, 32.75073, 
32.69303, 32.655127, 32.643466, 32.640305, 32.622015, 32.61826, 32.610142, 32.564261, 32.559502, 32.513613, 32.505145, 32.492852, 32.486561, 32.4843, 32.480261, 32.478004, 32.472906, 32.471348, 32.470386, 32.439891, 32.435507, 32.400659, 32.399918, 32.392283, 32.330682, 32.394137)))"
TSA-G,Longview/Tyler,Henderson,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48213,"list(list(c(-95.449165, -95.488733, -95.459908, -95.456843, -95.447088, -95.428512, -96.052786, -96.05288, -96.05478, -96.115693, -96.383082, -96.452138, -96.075899, -95.449165, 32.355233, 32.232486, 32.135559, 32.112307, 32.107291, 32.084475, 32.005895, 32.008198, 32.012526, 32.160915, 32.328851, 32.358631, 32.357505, 32.355233)))"
TSA-G,Longview/Tyler,Houston,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48225,"list(list(c(-95.273203, -95.176359, -95.101382, -95.003345, -95.005566, -95.001258, -94.998247, -94.997132, -94.994108, -94.993832, -94.990043, -94.988061, -94.984753, -94.983053, -94.976033, -94.979364, -94.976291, -94.976068, -94.97778, -94.973581, -94.969369, -94.967634, -94.964521, -94.966254, -94.959415, -94.95811, -95.434781, -95.617872, -95.681158, -95.663546, -95.76441, -95.725226, -95.657202, -95.739279, -95.651764, -95.273203, 31.592886, 31.584826, 31.469887, 31.42571, 31.421349, 31.417949, 
31.42004, 31.41678, 31.417835, 31.41422, 31.413356, 31.414417, 31.41385, 31.411593, 31.407744, 31.405975, 31.40525, 31.402, 31.399381, 31.399759, 31.396948, 31.397412, 31.395558, 31.391205, 31.388884, 31.38693, 31.058098, 30.930418, 30.986958, 31.083884, 31.094211, 31.271084, 31.317999, 31.504056, 31.541791, 31.592886)))"
TSA-G,Longview/Tyler,Marion,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48315,"list(list(c(-94.277594, -94.046061, -94.042886, -94.042886, -94.043025, -94.042785, -94.043026, -94.042747, -94.042829, -94.042938, -94.043027, -94.042947, -94.043147, -94.043147, -94.242809, -94.390783, -94.507323, -94.70214, -94.705878, -94.653994, -94.277594, 32.880532, 32.880949, 32.881089, 32.880965, 32.880446, 32.871486, 32.797476, 32.786973, 32.785277, 32.780558, 32.776863, 32.767991, 32.693031, 32.69303, 32.75073, 32.694377, 32.693738, 32.793088, 32.879177, 32.879506, 32.880532)))"
TSA-G,Longview/Tyler,Panola,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48365,"list(list(c(-94.511431, -94.599978, -94.5805, -94.491818, -94.347563, -94.042901, -94.042763, -94.042739, -94.042733, -94.042732, -94.042662, -94.042621, -94.042566, -94.042539, -94.042591, -94.042681, -94.042337, -94.0427, -94.04272, -94.01563, -94.511431, 31.973984, 31.973193, 32.201363, 32.394137, 32.330682, 32.392283, 32.373332, 32.363559, 32.269696, 32.26962, 32.218146, 32.196005, 32.166894, 32.166826, 32.158097, 32.137956, 32.119914, 32.056012, 31.999265, 31.979856, 31.973984)))"
TSA-G,Longview/Tyler,Rains,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48379,"list(list(c(-95.665389, -95.635017, -95.829581, -95.934433, -95.987259, -95.9453, -95.862521, -95.665389, 32.960434, 32.72038, 32.766967, 32.837217, 32.876415, 32.979877, 32.979571, 32.960434)))"
TSA-G,Longview/Tyler,Rusk,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48401,"list(list(c(-94.452416, -94.937532, -94.985037, -94.985272, -94.985411, -94.638347, -94.600776, -94.579219, -94.491818, -94.5805, -94.599978, -94.511431, -94.452416, 31.844281, 31.845555, 31.846193, 32.137989, 32.37082, 32.370539, 32.360044, 32.394916, 32.394137, 32.201363, 31.973193, 31.973984, 31.844281)))"
TSA-G,Longview/Tyler,Shelby,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48419,"list(list(c(-94.511431, -94.01563, -93.975377, -93.932135, -93.92029, -93.889193, -93.878225, -93.840029, -93.812477, -93.817059, -93.82629, -93.834924, -93.834923, -93.984461, -94.090717, -94.399091, -94.452416, -94.511431, 31.973984, 31.979856, 31.92366, 31.893672, 31.888651, 31.856819, 31.844276, 31.800596, 31.715246, 31.671694, 31.614903, 31.586211, 31.58621, 31.569419, 31.620609, 31.653596, 31.844281, 31.973984)))"
TSA-G,Longview/Tyler,Smith,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48423,"list(list(c(-94.985272, -95.459908, -95.488733, -95.449165, -95.5943, -95.594541, -95.47297, -95.332164, -95.167523, -95.15341, -94.986935, -94.986406, -94.985411, -94.985272, 32.137989, 32.135559, 32.232486, 32.355233, 32.479858, 32.687026, 32.606426, 32.604252, 32.543957, 32.570115, 32.537246, 32.371322, 32.37082, 32.137989)))"
TSA-G,Longview/Tyler,Trinity,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48455,"list(list(c(-94.842947, -94.939245, -95.061113, -95.20018, -95.252385, -95.327482, -95.434335, -95.434711, -95.434781, -94.95811, -94.909502, -94.842947, 31.146578, 31.041981, 30.941302, 30.824566, 30.906719, 30.859537, 30.937405, 31.04663, 31.058098, 31.38693, 31.337059, 31.146578)))"
TSA-G,Longview/Tyler,Upshur,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48459,"list(list(c(-95.15341, -95.15211, -94.719942, -94.720065, -94.705177, -94.705878, -94.70214, -94.70179, -94.986935, -95.15341, 32.570115, 32.902641, 32.904502, 32.90045, 32.892062, 32.879177, 32.793088, 32.652209, 32.537246, 32.570115)))"
TSA-G,Longview/Tyler,Van,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,NA,list()
TSA-G,Longview/Tyler,Zandt,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,NA,list()
TSA-G,Longview/Tyler,Wood,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,4|5N,48499,"list(list(c(-95.15341, -95.167523, -95.332164, -95.47297, -95.594541, -95.59323, -95.604027, -95.60546, -95.615764, -95.626279, -95.635017, -95.665389, -95.308957, -95.172947, -95.152206, -95.15211, -95.15341, 32.570115, 32.543957, 32.604252, 32.606426, 32.687026, 32.693011, 32.696294, 32.702416, 32.708095, 32.708703, 32.72038, 32.960434, 32.962572, 32.961829, 33.01345, 32.902641, 32.570115)))"
TSA-G,Longview/Tyler,Freestone,57,443,0,49,0,61,610,960,1570,623,2,59,16,12,82,25,20,45,Piney,7,48161,"list(list(c(-96.496713, -96.05478, -96.05288, -96.052786, -96.062172, -96.022955, -96.027788, -95.994127, -95.980568, -95.875937, -95.861262, -95.794081, -95.7873, -96.236629, -96.496713, 31.796191, 32.012526, 32.008198, 32.005895, 31.95634, 31.957581, 31.878242, 31.866258, 31.784561, 31.755503, 31.687451, 31.66031, 31.618385, 31.413392, 31.796191)))"
TSA-H,Lufkin,Angelina,23,170,0,43,0,51,287,219,506,243,6,14,8,0,44,15,9,24,Deep,4|5N,48005,"list(list(c(-94.326616, -94.129632, -94.45782, -94.561943, -94.842947, -94.909502, -94.95811, -94.959415, -94.966254, -94.964521, -94.967634, -94.969369, -94.973581, -94.97778, -94.976068, -94.976291, -94.979364, -94.976033, -94.983053, -94.984753, -94.988061, -94.990043, -94.993832, -94.994108, -94.997132, -94.998247, -95.001258, -95.005566, -95.003345, -95.000212, -94.865857, -94.728679, -94.544888, -94.530634, -94.495874, -94.326616, 31.224754, 31.09928, 31.033326, 31.058952, 31.146578, 31.337059, 
31.38693, 31.388884, 31.391205, 31.395558, 31.397412, 31.396948, 31.399759, 31.399381, 31.402, 31.40525, 31.405975, 31.407744, 31.411593, 31.41385, 31.414417, 31.413356, 31.41422, 31.417835, 31.41678, 31.42004, 31.417949, 31.421349, 31.42571, 31.428196, 31.526916, 31.457226, 31.431715, 31.398654, 31.405728, 31.224754)))"
