state,industry,date,variable,pct,prev_date,prev_day,change,change_lbl,color
TX,Professional Services,2020-06-02,employees_working,-26.5,-28.2,2020-05-26,1.6999999999999993,+,#66E8C6
TX,Retail,2020-06-02,employees_working,-13.8,-17.3,2020-05-26,3.5,+,#66E8C6
TX,Transportation,2020-06-02,employees_working,-13.2,-15,2020-05-26,1.8000000000000007,+,#66E8C6
TX,Beauty & Personal Care,2020-06-03,hours_worked,-53.9,-54,2020-05-27,0.10000000000000142,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-03,hours_worked,-43.3,-49.8,2020-05-27,6.5,+,#66E8C6
TX,Food & Drink,2020-06-03,hours_worked,-25.2,-27.5,2020-05-27,2.3000000000000007,+,#66E8C6
TX,Health Care and Fitness,2020-06-03,hours_worked,-11.2,-14.8,2020-05-27,3.6000000000000014,+,#66E8C6
TX,Home and Repair,2020-06-03,hours_worked,15,15.6,2020-05-27,-0.5999999999999996,,#F26852
TX,Leisure and Entertainment,2020-06-03,hours_worked,-10.5,-16.5,2020-05-27,6,+,#66E8C6
TX,Other,2020-06-03,hours_worked,-15.3,-17.5,2020-05-27,2.1999999999999993,+,#66E8C6
TX,Professional Services,2020-06-03,hours_worked,-22.3,-22.2,2020-05-27,-0.10000000000000142,,#F26852
TX,Retail,2020-06-03,hours_worked,-16.5,-17.8,2020-05-27,1.3000000000000007,+,#66E8C6
TX,Transportation,2020-06-03,hours_worked,-15.1,-16.8,2020-05-27,1.700000000000001,+,#66E8C6
TX,Beauty & Personal Care,2020-06-03,locations_open,-44.8,-46.8,2020-05-27,2,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-03,locations_open,-31.4,-40,2020-05-27,8.600000000000001,+,#66E8C6
TX,Food & Drink,2020-06-03,locations_open,-19,-20.5,2020-05-27,1.5,+,#66E8C6
TX,Health Care and Fitness,2020-06-03,locations_open,-17.4,-18.1,2020-05-27,0.7000000000000028,+,#66E8C6
TX,Home and Repair,2020-06-03,locations_open,-9.1,-10.4,2020-05-27,1.3000000000000007,+,#66E8C6
TX,Leisure and Entertainment,2020-06-03,locations_open,-11.1,-17.7,2020-05-27,6.6,+,#66E8C6
TX,Other,2020-06-03,locations_open,-20.2,-22.7,2020-05-27,2.5,+,#66E8C6
TX,Professional Services,2020-06-03,locations_open,-22.7,-23.2,2020-05-27,0.5,+,#66E8C6
TX,Retail,2020-06-03,locations_open,-15.6,-15.5,2020-05-27,-0.09999999999999964,,#F26852
TX,Transportation,2020-06-03,locations_open,-14.5,-26.7,2020-05-27,12.2,+,#66E8C6
TX,Beauty & Personal Care,2020-06-03,employees_working,-51.1,-49.6,2020-05-27,-1.5,,#F26852
TX,"Charities, Education & Membership",2020-06-03,employees_working,-46.7,-51.8,2020-05-27,5.099999999999994,+,#66E8C6
TX,Food & Drink,2020-06-03,employees_working,-24.3,-26.3,2020-05-27,2,+,#66E8C6
TX,Health Care and Fitness,2020-06-03,employees_working,-10.6,-12.9,2020-05-27,2.3000000000000007,+,#66E8C6
TX,Home and Repair,2020-06-03,employees_working,13.2,17.7,2020-05-27,-4.5,,#F26852
TX,Leisure and Entertainment,2020-06-03,employees_working,-12.8,-13.8,2020-05-27,1,+,#66E8C6
TX,Other,2020-06-03,employees_working,-17.5,-19.5,2020-05-27,2,+,#66E8C6
TX,Professional Services,2020-06-03,employees_working,-21.8,-22.4,2020-05-27,0.5999999999999979,+,#66E8C6
TX,Retail,2020-06-03,employees_working,-16.2,-17.4,2020-05-27,1.1999999999999993,+,#66E8C6
TX,Transportation,2020-06-03,employees_working,-17.5,-14,2020-05-27,-3.5,,#F26852
TX,Beauty & Personal Care,2020-06-04,hours_worked,-46.7,-50.7,2020-05-28,4,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-04,hours_worked,-45.1,-53.6,2020-05-28,8.5,+,#66E8C6
TX,Food & Drink,2020-06-04,hours_worked,-24.4,-26.5,2020-05-28,2.1000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-06-04,hours_worked,-12.5,-15,2020-05-28,2.5,+,#66E8C6
TX,Home and Repair,2020-06-04,hours_worked,14.6,23.1,2020-05-28,-8.500000000000002,,#F26852
TX,Leisure and Entertainment,2020-06-04,hours_worked,-1.2,-15.9,2020-05-28,14.700000000000001,+,#66E8C6
TX,Other,2020-06-04,hours_worked,-17,-19.4,2020-05-28,2.3999999999999986,+,#66E8C6
TX,Professional Services,2020-06-04,hours_worked,-25.3,-23.9,2020-05-28,-1.4000000000000021,,#F26852
TX,Retail,2020-06-04,hours_worked,-13.4,-15.3,2020-05-28,1.9000000000000004,+,#66E8C6
TX,Transportation,2020-06-04,hours_worked,-22.5,-10.9,2020-05-28,-11.6,,#F26852
TX,Beauty & Personal Care,2020-06-04,locations_open,-36.2,-36.2,2020-05-28,0,,#FFD100
TX,"Charities, Education & Membership",2020-06-04,locations_open,-27.5,-32.8,2020-05-28,5.299999999999997,+,#66E8C6
TX,Food & Drink,2020-06-04,locations_open,-18.1,-19.2,2020-05-28,1.0999999999999979,+,#66E8C6
TX,Health Care and Fitness,2020-06-04,locations_open,-16.8,-19.2,2020-05-28,2.3999999999999986,+,#66E8C6
TX,Home and Repair,2020-06-04,locations_open,-16.2,-10,2020-05-28,-6.199999999999999,,#F26852
TX,Leisure and Entertainment,2020-06-04,locations_open,-17.6,-20.6,2020-05-28,3,+,#66E8C6
TX,Other,2020-06-04,locations_open,-22.4,-24.2,2020-05-28,1.8000000000000007,+,#66E8C6
TX,Professional Services,2020-06-04,locations_open,-22.7,-21.7,2020-05-28,-1,,#F26852
TX,Retail,2020-06-04,locations_open,-15.6,-15.9,2020-05-28,0.3000000000000007,+,#66E8C6
TX,Transportation,2020-06-04,locations_open,-16.8,-16.8,2020-05-28,0,,#FFD100
TX,Beauty & Personal Care,2020-06-04,employees_working,-44.7,-45.4,2020-05-28,0.6999999999999957,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-04,employees_working,-47,-52.8,2020-05-28,5.799999999999997,+,#66E8C6
TX,Food & Drink,2020-06-04,employees_working,-23.8,-25.5,2020-05-28,1.6999999999999993,+,#66E8C6
TX,Health Care and Fitness,2020-06-04,employees_working,-12.4,-14,2020-05-28,1.5999999999999996,+,#66E8C6
TX,Home and Repair,2020-06-04,employees_working,11.3,16.3,2020-05-28,-5,,#F26852
TX,Leisure and Entertainment,2020-06-04,employees_working,-9.9,-18.4,2020-05-28,8.499999999999998,+,#66E8C6
TX,Other,2020-06-04,employees_working,-19.9,-22.5,2020-05-28,2.6000000000000014,+,#66E8C6
TX,Professional Services,2020-06-04,employees_working,-23.9,-23,2020-05-28,-0.8999999999999986,,#F26852
TX,Retail,2020-06-04,employees_working,-13.6,-16.5,2020-05-28,2.9000000000000004,+,#66E8C6
TX,Transportation,2020-06-04,employees_working,-22,-16.6,2020-05-28,-5.399999999999999,,#F26852
TX,Beauty & Personal Care,2020-06-05,hours_worked,-47.6,-50.8,2020-05-29,3.1999999999999957,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-05,hours_worked,-42.6,-51.3,2020-05-29,8.699999999999996,+,#66E8C6
TX,Food & Drink,2020-06-05,hours_worked,-23.8,-25.2,2020-05-29,1.3999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-06-05,hours_worked,-14.2,-17.8,2020-05-29,3.6000000000000014,+,#66E8C6
TX,Home and Repair,2020-06-05,hours_worked,15.6,19.2,2020-05-29,-3.5999999999999996,,#F26852
TX,Leisure and Entertainment,2020-06-05,hours_worked,8.5,-4.6,2020-05-29,13.1,+,#66E8C6
TX,Other,2020-06-05,hours_worked,-15.5,-17.4,2020-05-29,1.8999999999999986,+,#66E8C6
TX,Professional Services,2020-06-05,hours_worked,-22.2,-20.2,2020-05-29,-2,,#F26852
TX,Retail,2020-06-05,hours_worked,-13.4,-15,2020-05-29,1.5999999999999996,+,#66E8C6
TX,Transportation,2020-06-05,hours_worked,-21.7,-14.6,2020-05-29,-7.1,,#F26852
TX,Beauty & Personal Care,2020-06-05,locations_open,-40.5,-47.7,2020-05-29,7.200000000000003,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-05,locations_open,-28.1,-33.7,2020-05-29,5.600000000000001,+,#66E8C6
TX,Food & Drink,2020-06-05,locations_open,-17.6,-18.8,2020-05-29,1.1999999999999993,+,#66E8C6
TX,Health Care and Fitness,2020-06-05,locations_open,-15.4,-18.4,2020-05-29,2.9999999999999982,+,#66E8C6
TX,Home and Repair,2020-06-05,locations_open,-17.3,-13.6,2020-05-29,-3.700000000000001,,#F26852
TX,Leisure and Entertainment,2020-06-05,locations_open,-11.9,-19.1,2020-05-29,7.200000000000001,+,#66E8C6
TX,Other,2020-06-05,locations_open,-22.2,-23.1,2020-05-29,0.9000000000000021,+,#66E8C6
TX,Professional Services,2020-06-05,locations_open,-22.1,-22.5,2020-05-29,0.3999999999999986,+,#66E8C6
TX,Retail,2020-06-05,locations_open,-15.1,-16,2020-05-29,0.9000000000000004,+,#66E8C6
TX,Transportation,2020-06-05,locations_open,-20,-13.6,2020-05-29,-6.4,,#F26852
TX,Beauty & Personal Care,2020-06-05,employees_working,-44.1,-49.8,2020-05-29,5.699999999999996,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-05,employees_working,-44.9,-51.8,2020-05-29,6.899999999999999,+,#66E8C6
TX,Food & Drink,2020-06-05,employees_working,-23.1,-24.6,2020-05-29,1.5,+,#66E8C6
TX,Health Care and Fitness,2020-06-05,employees_working,-13.1,-16,2020-05-29,2.9000000000000004,+,#66E8C6
TX,Home and Repair,2020-06-05,employees_working,9.2,15.6,2020-05-29,-6.4,,#F26852
TX,Leisure and Entertainment,2020-06-05,employees_working,5.1,-9.2,2020-05-29,14.299999999999999,+,#66E8C6
TX,Other,2020-06-05,employees_working,-18.5,-21.3,2020-05-29,2.8000000000000007,+,#66E8C6
TX,Professional Services,2020-06-05,employees_working,-24,-21.2,2020-05-29,-2.8000000000000007,,#F26852
TX,Retail,2020-06-05,employees_working,-13.8,-16.2,2020-05-29,2.3999999999999986,+,#66E8C6
TX,Transportation,2020-06-05,employees_working,-17,-17,2020-05-29,0,,#FFD100
TX,Beauty & Personal Care,2020-06-06,hours_worked,-52.2,-54.1,2020-05-30,1.8999999999999986,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-06,hours_worked,-45.6,-53.7,2020-05-30,8.100000000000001,+,#66E8C6
TX,Food & Drink,2020-06-06,hours_worked,-28.4,-30.9,2020-05-30,2.5,+,#66E8C6
TX,Health Care and Fitness,2020-06-06,hours_worked,-18.6,-24.1,2020-05-30,5.5,+,#66E8C6
TX,Home and Repair,2020-06-06,hours_worked,4.7,-2,2020-05-30,6.7,+,#66E8C6
TX,Leisure and Entertainment,2020-06-06,hours_worked,2.4,-12.2,2020-05-30,14.6,+,#66E8C6
TX,Other,2020-06-06,hours_worked,-24.8,-28.5,2020-05-30,3.6999999999999993,+,#66E8C6
TX,Professional Services,2020-06-06,hours_worked,-4,-17.9,2020-05-30,13.899999999999999,+,#66E8C6
TX,Retail,2020-06-06,hours_worked,-17.2,-19.7,2020-05-30,2.5,+,#66E8C6
TX,Transportation,2020-06-06,hours_worked,-29.8,-19.5,2020-05-30,-10.3,,#F26852
TX,Beauty & Personal Care,2020-06-06,locations_open,-41.8,-38,2020-05-30,-3.799999999999997,,#F26852
TX,"Charities, Education & Membership",2020-06-06,locations_open,-37.6,-41.5,2020-05-30,3.8999999999999986,+,#66E8C6
TX,Food & Drink,2020-06-06,locations_open,-18,-19.3,2020-05-30,1.3000000000000007,+,#66E8C6
TX,Health Care and Fitness,2020-06-06,locations_open,-21.6,-25.9,2020-05-30,4.299999999999997,+,#66E8C6
TX,Home and Repair,2020-06-06,locations_open,-7,-4.7,2020-05-30,-2.3,,#F26852
TX,Leisure and Entertainment,2020-06-06,locations_open,-18.6,-24.3,2020-05-30,5.699999999999999,+,#66E8C6
TX,Other,2020-06-06,locations_open,-19,-23.1,2020-05-30,4.100000000000001,+,#66E8C6
TX,Professional Services,2020-06-06,locations_open,-8,-26.4,2020-05-30,18.4,+,#66E8C6
TX,Retail,2020-06-06,locations_open,-15.4,-17.1,2020-05-30,1.700000000000001,+,#66E8C6
TX,Transportation,2020-06-06,locations_open,-37.7,-32.5,2020-05-30,-5.200000000000003,,#F26852
TX,Beauty & Personal Care,2020-06-06,employees_working,-43.2,-47.3,2020-05-30,4.099999999999994,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-06,employees_working,-40.1,-52.5,2020-05-30,12.399999999999999,+,#66E8C6
TX,Food & Drink,2020-06-06,employees_working,-26.4,-28.3,2020-05-30,1.9000000000000021,+,#66E8C6
TX,Health Care and Fitness,2020-06-06,employees_working,-17.8,-23,2020-05-30,5.199999999999999,+,#66E8C6
TX,Home and Repair,2020-06-06,employees_working,8.1,6.3,2020-05-30,1.7999999999999998,+,#66E8C6
TX,Leisure and Entertainment,2020-06-06,employees_working,-5,-18,2020-05-30,13,+,#66E8C6
TX,Other,2020-06-06,employees_working,-24.2,-27.7,2020-05-30,3.5,+,#66E8C6
TX,Professional Services,2020-06-06,employees_working,-13.4,-22.1,2020-05-30,8.700000000000001,+,#66E8C6
TX,Retail,2020-06-06,employees_working,-16.2,-19,2020-05-30,2.8000000000000007,+,#66E8C6
TX,Transportation,2020-06-06,employees_working,-24.7,-23.9,2020-05-30,-0.8000000000000007,,#F26852
TX,Beauty & Personal Care,2020-06-07,hours_worked,-69.3,-54.9,2020-05-31,-14.399999999999999,,#F26852
TX,"Charities, Education & Membership",2020-06-07,hours_worked,-31.6,-53.5,2020-05-31,21.9,+,#66E8C6
TX,Food & Drink,2020-06-07,hours_worked,-30.1,-33.7,2020-05-31,3.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-06-07,hours_worked,-14.5,-17.7,2020-05-31,3.1999999999999993,+,#66E8C6
TX,Home and Repair,2020-06-07,hours_worked,-13.3,-33.8,2020-05-31,20.499999999999996,+,#66E8C6
TX,Leisure and Entertainment,2020-06-07,hours_worked,-5.3,-24.2,2020-05-31,18.9,+,#66E8C6
TX,Other,2020-06-07,hours_worked,-25.5,-31.9,2020-05-31,6.399999999999999,+,#66E8C6
TX,Professional Services,2020-06-07,hours_worked,-4.1,-18.1,2020-05-31,14.000000000000002,+,#66E8C6
TX,Retail,2020-06-07,hours_worked,-17.8,-19.2,2020-05-31,1.3999999999999986,+,#66E8C6
TX,Transportation,2020-06-07,hours_worked,-29,-22.9,2020-05-31,-6.100000000000001,,#F26852
TX,Beauty & Personal Care,2020-06-07,locations_open,-58.9,-47.7,2020-05-31,-11.199999999999996,,#F26852
TX,"Charities, Education & Membership",2020-06-07,locations_open,-38,-38,2020-05-31,0,,#FFD100
TX,Food & Drink,2020-06-07,locations_open,-20.5,-22.2,2020-05-31,1.6999999999999993,+,#66E8C6
TX,Health Care and Fitness,2020-06-07,locations_open,-25.2,-32.8,2020-05-31,7.599999999999998,+,#66E8C6
TX,Home and Repair,2020-06-07,locations_open,6.7,-6.7,2020-05-31,13.4,+,#66E8C6
TX,Leisure and Entertainment,2020-06-07,locations_open,-17.1,-28.5,2020-05-31,11.399999999999999,+,#66E8C6
TX,Other,2020-06-07,locations_open,-18.1,-24,2020-05-31,5.899999999999999,+,#66E8C6
TX,Professional Services,2020-06-07,locations_open,-20.3,-23.1,2020-05-31,2.8000000000000007,+,#66E8C6
TX,Retail,2020-06-07,locations_open,-20.3,-23,2020-05-31,2.6999999999999993,+,#66E8C6
TX,Transportation,2020-06-07,locations_open,-30.4,-30.4,2020-05-31,0,,#FFD100
TX,Beauty & Personal Care,2020-06-07,employees_working,-63.5,-51.8,2020-05-31,-11.700000000000003,,#F26852
TX,"Charities, Education & Membership",2020-06-07,employees_working,-50.3,-59.6,2020-05-31,9.300000000000004,+,#66E8C6
TX,Food & Drink,2020-06-07,employees_working,-28.4,-31,2020-05-31,2.6000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-06-07,employees_working,-18.7,-24.2,2020-05-31,5.5,+,#66E8C6
TX,Home and Repair,2020-06-07,employees_working,-17.2,-28.1,2020-05-31,10.900000000000002,+,#66E8C6
TX,Leisure and Entertainment,2020-06-07,employees_working,-10.4,-27.5,2020-05-31,17.1,+,#66E8C6
TX,Other,2020-06-07,employees_working,-25.1,-31.9,2020-05-31,6.799999999999997,+,#66E8C6
TX,Professional Services,2020-06-07,employees_working,-12.3,-17.9,2020-05-31,5.599999999999998,+,#66E8C6
TX,Retail,2020-06-07,employees_working,-18.5,-20,2020-05-31,1.5,+,#66E8C6
TX,Transportation,2020-06-07,employees_working,-19.6,-20.6,2020-05-31,1,+,#66E8C6
TX,Beauty & Personal Care,2020-06-08,hours_worked,-49.8,-59.6,2020-06-01,9.800000000000004,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-08,hours_worked,-37,-38.9,2020-06-01,1.8999999999999986,+,#66E8C6
TX,Food & Drink,2020-06-08,hours_worked,-25.8,-27,2020-06-01,1.1999999999999993,+,#66E8C6
TX,Health Care and Fitness,2020-06-08,hours_worked,-12.5,-12.2,2020-06-01,-0.3000000000000007,,#F26852
TX,Home and Repair,2020-06-08,hours_worked,13,-0.6,2020-06-01,13.6,+,#66E8C6
TX,Leisure and Entertainment,2020-06-08,hours_worked,-11.9,-26.2,2020-06-01,14.299999999999999,+,#66E8C6
TX,Other,2020-06-08,hours_worked,-13.3,-16.4,2020-06-01,3.099999999999998,+,#66E8C6
TX,Professional Services,2020-06-08,hours_worked,-20.3,-23.2,2020-06-01,2.8999999999999986,+,#66E8C6
TX,Retail,2020-06-08,hours_worked,-14.5,-16.5,2020-06-01,2,+,#66E8C6
TX,Transportation,2020-06-08,hours_worked,-40,-21.6,2020-06-01,-18.4,,#F26852
TX,Beauty & Personal Care,2020-06-08,locations_open,-50,-55,2020-06-01,5,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-08,locations_open,-21.9,-23.7,2020-06-01,1.8000000000000007,+,#66E8C6
TX,Food & Drink,2020-06-08,locations_open,-19.1,-20,2020-06-01,0.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-06-08,locations_open,-15.5,-16,2020-06-01,0.5,+,#66E8C6
TX,Home and Repair,2020-06-08,locations_open,-14.8,-14.8,2020-06-01,0,,#FFD100
TX,Leisure and Entertainment,2020-06-08,locations_open,-12.6,-14.4,2020-06-01,1.8000000000000007,+,#66E8C6
TX,Other,2020-06-08,locations_open,-20.8,-22.9,2020-06-01,2.099999999999998,+,#66E8C6
TX,Professional Services,2020-06-08,locations_open,-19.1,-20.1,2020-06-01,1,+,#66E8C6
TX,Retail,2020-06-08,locations_open,-14.5,-16.1,2020-06-01,1.6000000000000014,+,#66E8C6
TX,Transportation,2020-06-08,locations_open,-13.6,-13.6,2020-06-01,0,,#FFD100
TX,Beauty & Personal Care,2020-06-08,employees_working,-44.3,-49.9,2020-06-01,5.600000000000001,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-08,employees_working,-38.8,-39.9,2020-06-01,1.1000000000000014,+,#66E8C6
TX,Food & Drink,2020-06-08,employees_working,-24,-25.1,2020-06-01,1.1000000000000014,+,#66E8C6
TX,Health Care and Fitness,2020-06-08,employees_working,-9.6,-11.5,2020-06-01,1.9000000000000004,+,#66E8C6
TX,Home and Repair,2020-06-08,employees_working,5.1,3.5,2020-06-01,1.5999999999999996,+,#66E8C6
TX,Leisure and Entertainment,2020-06-08,employees_working,-17.2,-28,2020-06-01,10.8,+,#66E8C6
TX,Other,2020-06-08,employees_working,-15.8,-19.4,2020-06-01,3.599999999999998,+,#66E8C6
TX,Professional Services,2020-06-08,employees_working,-20.2,-20.8,2020-06-01,0.6000000000000014,+,#66E8C6
TX,Retail,2020-06-08,employees_working,-14.6,-15.8,2020-06-01,1.200000000000001,+,#66E8C6
TX,Transportation,2020-06-08,employees_working,-28.8,-18.8,2020-06-01,-10,,#F26852
TX,Beauty & Personal Care,2020-06-09,hours_worked,-45.3,-44,2020-06-02,-1.2999999999999972,,#F26852
TX,"Charities, Education & Membership",2020-06-09,hours_worked,-44.9,-47.6,2020-06-02,2.700000000000003,+,#66E8C6
TX,Food & Drink,2020-06-09,hours_worked,-23.8,-25.9,2020-06-02,2.099999999999998,+,#66E8C6
TX,Health Care and Fitness,2020-06-09,hours_worked,-11,-11.6,2020-06-02,0.5999999999999996,+,#66E8C6
TX,Home and Repair,2020-06-09,hours_worked,13.8,8.1,2020-06-02,5.700000000000001,+,#66E8C6
TX,Leisure and Entertainment,2020-06-09,hours_worked,6.4,-10.2,2020-06-02,16.6,+,#66E8C6
TX,Other,2020-06-09,hours_worked,-14.1,-16.5,2020-06-02,2.4000000000000004,+,#66E8C6
TX,Professional Services,2020-06-09,hours_worked,-23.2,-28.8,2020-06-02,5.600000000000001,+,#66E8C6
TX,Retail,2020-06-09,hours_worked,-12.8,-14.3,2020-06-02,1.5,+,#66E8C6
TX,Transportation,2020-06-09,hours_worked,-37.5,-12.2,2020-06-02,-25.3,,#F26852
TX,Beauty & Personal Care,2020-06-09,locations_open,-40.7,-36.5,2020-06-02,-4.200000000000003,,#F26852
TX,"Charities, Education & Membership",2020-06-09,locations_open,-29.9,-31.4,2020-06-02,1.5,+,#66E8C6
TX,Food & Drink,2020-06-09,locations_open,-19,-19.9,2020-06-02,0.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-06-09,locations_open,-16.1,-16.3,2020-06-02,0.1999999999999993,+,#66E8C6
TX,Home and Repair,2020-06-09,locations_open,-14.9,-17.3,2020-06-02,2.4000000000000004,+,#66E8C6
TX,Leisure and Entertainment,2020-06-09,locations_open,-6.5,-10,2020-06-02,3.5,+,#66E8C6
TX,Other,2020-06-09,locations_open,-22.6,-22.6,2020-06-02,0,,#FFD100
TX,Professional Services,2020-06-09,locations_open,-19.6,-23.9,2020-06-02,4.299999999999997,+,#66E8C6
TX,Retail,2020-06-09,locations_open,-15.3,-16.1,2020-06-02,0.8000000000000007,+,#66E8C6
TX,Transportation,2020-06-09,locations_open,-23.2,-20,2020-06-02,-3.1999999999999993,,#F26852
TX,Beauty & Personal Care,2020-06-09,employees_working,-40.6,-42.9,2020-06-02,2.299999999999997,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-09,employees_working,-47.9,-50.3,2020-06-02,2.3999999999999986,+,#66E8C6
TX,Food & Drink,2020-06-09,employees_working,-23.4,-24.9,2020-06-02,1.5,+,#66E8C6
TX,Health Care and Fitness,2020-06-09,employees_working,-11.5,-11.6,2020-06-02,0.09999999999999964,+,#66E8C6
TX,Home and Repair,2020-06-09,employees_working,9.6,7.2,2020-06-02,2.3999999999999995,+,#66E8C6
TX,Leisure and Entertainment,2020-06-09,employees_working,-2.1,-8.9,2020-06-02,6.800000000000001,+,#66E8C6
TX,Other,2020-06-09,employees_working,-17.1,-20,2020-06-02,2.8999999999999986,+,#66E8C6
TX,Professional Services,2020-06-09,employees_working,-22.1,-26.5,2020-06-02,4.399999999999999,+,#66E8C6
TX,Retail,2020-06-09,employees_working,-14.1,-13.8,2020-06-02,-0.29999999999999893,,#F26852
TX,Transportation,2020-06-09,employees_working,-29.3,-13.2,2020-06-02,-16.1,,#F26852
TX,Beauty & Personal Care,2020-06-10,hours_worked,-44.7,-53.9,2020-06-03,9.199999999999996,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-10,hours_worked,-44.9,-43.3,2020-06-03,-1.6000000000000014,,#F26852
TX,Food & Drink,2020-06-10,hours_worked,-22.2,-25.2,2020-06-03,3,+,#66E8C6
TX,Health Care and Fitness,2020-06-10,hours_worked,-10.9,-11.2,2020-06-03,0.29999999999999893,+,#66E8C6
TX,Home and Repair,2020-06-10,hours_worked,23.3,15,2020-06-03,8.3,+,#66E8C6
TX,Leisure and Entertainment,2020-06-10,hours_worked,0.4,-10.5,2020-06-03,10.9,+,#66E8C6
TX,Other,2020-06-10,hours_worked,-13,-15.3,2020-06-03,2.3000000000000007,+,#66E8C6
TX,Professional Services,2020-06-10,hours_worked,-17.9,-22.3,2020-06-03,4.400000000000002,+,#66E8C6
TX,Retail,2020-06-10,hours_worked,-13.9,-16.5,2020-06-03,2.5999999999999996,+,#66E8C6
TX,Transportation,2020-06-10,hours_worked,-20,-15.1,2020-06-03,-4.9,,#F26852
TX,Beauty & Personal Care,2020-06-10,locations_open,-48.8,-44.8,2020-06-03,-4,,#F26852
TX,"Charities, Education & Membership",2020-06-10,locations_open,-30.6,-31.4,2020-06-03,0.7999999999999972,+,#66E8C6
TX,Food & Drink,2020-06-10,locations_open,-18.1,-19,2020-06-03,0.8999999999999986,+,#66E8C6
TX,Health Care and Fitness,2020-06-10,locations_open,-16.2,-17.4,2020-06-03,1.1999999999999993,+,#66E8C6
TX,Home and Repair,2020-06-10,locations_open,-12.9,-9.1,2020-06-03,-3.8000000000000007,,#F26852
TX,Leisure and Entertainment,2020-06-10,locations_open,-7.8,-11.1,2020-06-03,3.3,+,#66E8C6
TX,Other,2020-06-10,locations_open,-19.5,-20.2,2020-06-03,0.6999999999999993,+,#66E8C6
TX,Professional Services,2020-06-10,locations_open,-18.9,-22.7,2020-06-03,3.8000000000000007,+,#66E8C6
TX,Retail,2020-06-10,locations_open,-13,-15.6,2020-06-03,2.5999999999999996,+,#66E8C6
TX,Transportation,2020-06-10,locations_open,-26.7,-14.5,2020-06-03,-12.2,,#F26852
TX,Beauty & Personal Care,2020-06-10,employees_working,-43.9,-51.1,2020-06-03,7.200000000000003,+,#66E8C6
TX,"Charities, Education & Membership",2020-06-10,employees_working,-46.6,-46.7,2020-06-03,0.10000000000000142,+,#66E8C6
TX,Food & Drink,2020-06-10,employees_working,-22.5,-24.3,2020-06-03,1.8000000000000007,+,#66E8C6
TX,Health Care and Fitness,2020-06-10,employees_working,-9.2,-10.6,2020-06-03,1.4000000000000004,+,#66E8C6
TX,Home and Repair,2020-06-10,employees_working,15.2,13.2,2020-06-03,2,+,#66E8C6
TX,Leisure and Entertainment,2020-06-10,employees_working,-5.9,-12.8,2020-06-03,6.9,+,#66E8C6
TX,Other,2020-06-10,employees_working,-15.1,-17.5,2020-06-03,2.4000000000000004,+,#66E8C6
TX,Professional Services,2020-06-10,employees_working,-18.3,-21.8,2020-06-03,3.5,+,#66E8C6
TX,Retail,2020-06-10,employees_working,-14.3,-16.2,2020-06-03,1.8999999999999986,+,#66E8C6
TX,Transportation,2020-06-10,employees_working,-15.7,-17.5,2020-06-03,1.8000000000000007,+,#66E8C6
TX,Beauty & Personal Care,2020-06-11,hours_worked,-46.8,-46.7,2020-06-04,-0.09999999999999432,,#F26852
TX,"Charities, Education & Membership",2020-06-11,hours_worked,-44.7,-45.1,2020-06-04,0.3999999999999986,+,#66E8C6
TX,Food & Drink,2020-06-11,hours_worked,-22.1,-24.4,2020-06-04,2.299999999999997,+,#66E8C6
TX,Health Care and Fitness,2020-06-11,hours_worked,-11.2,-12.5,2020-06-04,1.3000000000000007,+,#66E8C6
TX,Home and Repair,2020-06-11,hours_worked,18.9,14.6,2020-06-04,4.299999999999999,+,#66E8C6
TX,Leisure and Entertainment,2020-06-11,hours_worked,5.6,-1.2,2020-06-04,6.8,+,#66E8C6
TX,Other,2020-06-11,hours_worked,-14.2,-17,2020-06-04,2.8000000000000007,+,#66E8C6
TX,Professional Services,2020-06-11,hours_worked,-21.7,-25.3,2020-06-04,3.6000000000000014,+,#66E8C6
TX,Retail,2020-06-11,hours_worked,-13.5,-13.4,2020-06-04,-0.09999999999999964,,#F26852
TX,Transportation,2020-06-11,hours_worked,-17.5,-22.5,2020-06-04,5,+,#66E8C6
TX,Beauty & Personal Care,2020-06-11,locations_open,-36.2,-36.2,2020-06-04,0,,#FFD100
